1.4443509622208417e-06	1.4443509622208417e-06	-77.25570880721837
7.61018354128451e-06	7.61018354128451e-06	-77.25570879712224
1.8702925819902294e-05	1.8702925819902294e-05	-77.25570874429457
3.472493224954132e-05	3.472493224954132e-05	-77.25570858939336
5.567634664938037e-05	5.567634664938037e-05	-77.25570824665348
8.155703451495633e-05	8.155703451495633e-05	-77.25570760393865
0.00011236676468301399	0.00011236676468301399	-77.25570652275287
0.00014810524318853435	0.00014810524318853435	-77.25570483822543
0.00018877212226470208	0.00018877212226470208	-77.25570235912559
0.00023436700333800964	0.00023436700333800964	-77.25569886787945
0.0002848894381959344	0.0002848894381959344	-77.2556941205725
0.000340338929499584	0.000340338929499584	-77.25568784696556
0.00040071493103155387	0.00040071493103155387	-77.25567975050876
0.00046601684782615616	0.00046601684782615616	-77.2556695083538
0.0005362440362434162	0.0005362440362434162	-77.2556567713721
0.0006113958040142586	0.0006113958040142586	-77.25564116417178
0.0006914714102706498	0.0006914714102706498	-77.2556222851181
0.0007764700655671364	0.0007764700655671364	-77.25559970635148
0.0008663909318980534	0.0008663909318980534	-77.25557297381192
0.0009612331227116244	0.0009612331227116244	-77.25554160726055
0.001060995702922729	0.001060995702922729	-77.25550510030509
0.0011656776889250042	0.0011656776889250042	-77.25546292042651
0.0012752780486025017	0.0012752780486025017	-77.25541450900666
0.0013897957013410678	0.0013897957013410678	-77.25535928135723
0.0015092295180402227	0.0015092295180402227	-77.25529662675095
0.0016335783211249288	0.0016335783211249288	-77.25522590845428
0.001762840884557637	0.001762840884557637	-77.2551464637613
0.001897015933851054	0.001897015933851054	-77.25505760402952
0.002036102146080798	0.002036102146080798	-77.25495861471691
0.0021800981498986127	0.0021800981498986127	-77.25484875542152
0.002329002525546464	0.002329002525546464	-77.25472725992174
0.0024828138048703097	0.0024828138048703097	-77.25459333621913
0.002641530471334752	0.002641530471334752	-77.2544461665826
0.002805150960038194	0.002805150960038194	-77.25428490759421
0.0029736736577283818	0.0029736736577283818	-77.25410869019746
0.0031470969028181695	0.0031470969028181695	-77.25391661974687
0.0033254189854021177	0.0033254189854021177	-77.25370777605954
0.0035086381472733685	0.0035086381472733685	-77.25348121346887
0.003696752581940854	0.003696752581940854	-77.25323596088012
0.003889760434647449	0.003889760434647449	-77.25297102182783
0.0040876598023879	0.0040876598023879	-77.25268537453552
0.004290448733927976	0.004290448733927976	-77.2523779719773
0.004498125229823513	0.004498125229823513	-77.25204774194171
0.004710687242440004	0.004710687242440004	-77.25169358709782
0.004928132675973251	0.004928132675973251	-77.25131438506286
0.005150459386469575	0.005150459386469575	-77.25090898847321
0.005377665181847235	0.005377665181847235	-77.25047622505669
0.00560974782191781	0.00560974782191781	-77.25001489770762
0.005846705018408671	0.005846705018408671	-77.24952378456419
0.006088534434985193	0.006088534434985193	-77.24900163908822
0.0063352336872739	0.0063352336872739	-77.24844719014735
0.006586800342886057	0.006586800342886057	-77.24785914209954
0.006843231921441595	0.006843231921441595	-77.24723617488077
0.0071045258945935386	0.0071045258945935386	-77.24657694409449
0.007370679686053039	0.007370679686053039	-77.24588008110406
0.0076416906716146316	0.0076416906716146316	-77.2451441931283
0.007917556179182217	0.007917556179182217	-77.24436786333881
0.008198273488795482	0.008198273488795482	-77.24354965096117
0.008483839832656548	0.008483839832656548	-77.24268809137801
0.008774252395157223	0.008774252395157223	-77.2417816962356
0.009069508312907093	0.009069508312907093	-77.24082895355309
0.009369604674761334	0.009369604674761334	-77.23982832783464
0.009674538521849796	0.009674538521849796	-77.23877826018499
0.009984306847605928	0.009984306847605928	-77.23767716842747
0.01029890659779642	0.01029890659779642	-77.23652344722576
0.010618334670551566	0.010618334670551566	-77.23531546820831
0.010942587916395519	0.010942587916395519	-77.23405158009662
0.011271663138277543	0.011271663138277543	-77.2327301088358
0.011605557091603602	0.011605557091603602	-77.23134935772977
0.011944266484268107	0.011944266484268107	-77.2299076075785
0.01228778797668656	0.01228778797668656	-77.22840311681975
0.012636118181828526	0.012636118181828526	-77.22683412167365
0.012989253665250722	0.012989253665250722	-77.22519883629109
0.013347190945131315	0.013347190945131315	-77.22349545290557
0.013709926492303903	0.013709926492303903	-77.22172214198893
0.014077456730292537	0.014077456730292537	-77.21987705241031
0.014449778035346805	0.014449778035346805	-77.21795831159929
0.01482688673647764	0.01482688673647764	-77.21596402571274
0.01520877911549362	0.01520877911549362	-77.21389227980515
0.015595451407037442	0.015595451407037442	-77.21174113800328
0.015986899798623166	0.015986899798623166	-77.2095086436847
0.016383120430673748	0.016383120430673748	-77.20719281966
0.016784109396559166	0.016784109396559166	-77.20479166835919
0.017189862742634843	0.017189862742634843	-77.20230317202257
0.01760037646828072	0.01760037646828072	-77.19972529289498
0.018015646525940565	0.018015646525940565	-77.19705597342498
0.01843566882116221	0.01843566882116221	-77.1942931364676
0.01886043921263736	0.01886043921263736	-77.1914346854919
0.019289953512243052	0.019289953512243052	-77.18847850479253
0.019724207485082412	0.019724207485082412	-77.18542245970572
0.020163196849526832	0.020163196849526832	-77.18226439682968
0.02060691727725794	0.02060691727725794	-77.17900214424942
0.02105536439331024	0.02105536439331024	-77.17563351176608
0.021508533776114502	0.021508533776114502	-77.17215629113079
0.021966420957541033	0.021966420957541033	-77.16856825628307
0.022429021422944118	0.022429021422944118	-77.16486716359377
0.022896330611206106	0.022896330611206106	-77.16105075211271
0.023368343914782652	0.023368343914782652	-77.15711674382112
0.023845056679748178	0.023845056679748178	-77.15306284388839
0.024326464205841503	0.024326464205841503	-77.148886740934
0.02481256174651253	0.02481256174651253	-77.14458610729395
0.02530334450896876	0.02530334450896876	-77.14015859929198
0.0257988076542226	0.0257988076542226	-77.13560185751588
0.026298946297139247	0.026298946297139247	-77.1309135070982
0.026803755506484672	0.026803755506484672	-77.12609115800228
0.02731323030497429	0.02731323030497429	-77.12113240531285
0.02782736566932209	0.02782736566932209	-77.11603482953169
0.0283461565302901	0.0283461565302901	-77.11079599687821
0.028869597772738398	0.028869597772738398	-77.10541345959503
0.02939768423567546	0.02939768423567546	-77.09988475625826
0.029930410712309286	0.029930410712309286	-77.09420741209327
0.030467771950098366	0.030467771950098366	-77.08837893929477
0.031009762650803907	0.031009762650803907	-77.0823968373525
0.03155637747054163	0.03155637747054163	-77.07625859338158
0.032107611019834836	0.032107611019834836	-77.06996168245792
0.032663457863667256	0.032663457863667256	-77.0635035679587
0.033223912521536836	0.033223912521536836	-77.05688170190777
0.0337889694675097	0.0337889694675097	-77.05009352532619
0.0343586231302746	0.0343586231302746	-77.04313646858745
0.03493286789319794	0.03493286789319794	-77.0360079517782
0.035511698094378985	0.035511698094378985	-77.02870538506333
0.0360951080267059	0.0360951080267059	-77.02122616905655
0.036683091937911916	0.036683091937911916	-77.01356769519545
0.037275644030631994	0.037275644030631994	-77.00572734612196
0.03787275846246008	0.03787275846246008	-76.99770249606725
0.038474429346006644	0.038474429346006644	-76.98949051124175
0.03908065074895678	0.03908065074895678	-76.98108875023006
0.03969141669412862	0.03969141669412862	-76.97249456439037
0.04030672115953243	0.04030672115953243	-76.96370529825907
0.04092655807842971	0.04092655807842971	-76.95471828995974
0.04155092133939331	0.04155092133939331	-76.94553087161708
0.042179804786367514	0.042179804786367514	-76.93614036977516
0.04281320221872875	0.04281320221872875	-76.92654410582082
0.04345110739134672	0.04345110739134672	-76.91673939641096
0.04409351401464606	0.04409351401464606	-76.90672355390497
0.04474041575466836	0.04474041575466836	-76.896493886801
0.04539180623313438	0.04539180623313438	-76.88604770017704
0.04604767902750728	0.04604767902750728	-76.87538229613614
0.04670802767105575	0.04670802767105575	-76.86449497425583
0.047372845652917606	0.047372845652917606	-76.85338303204186
0.04804212641816452	0.04804212641816452	-76.84204376538584
0.04871586336786593	0.04871586336786593	-76.83047446902698
0.0493940498591548	0.0493940498591548	-76.81867243701788
0.05007667920529263	0.05007667920529263	-76.80663496319397
0.05076374467573552	0.05076374467573552	-76.79435934164678
0.05145523949620073	0.05145523949620073	-76.78184286720094
0.052151156848733116	0.052151156848733116	-76.76908283589464
0.05285148987177268	0.05285148987177268	-76.7560765454635
0.05355623166022205	0.05355623166022205	-76.74282129582816
0.05426537526551456	0.05426537526551456	-76.72931438958453
0.05497891369568286	0.05497891369568286	-76.7155531324977
0.05569683991542773	0.05569683991542773	-76.70153483399862
0.05641914684618754	0.05641914684618754	-76.68725680768364
0.057145827366208046	0.057145827366208046	-76.67271637181712
0.05787687431061256	0.05787687431061256	-76.65791084983627
0.0586122804714726	0.0586122804714726	-76.64283757085889
0.059352038597878964	0.059352038597878964	-76.62749387019325
0.06009614139601316	0.06009614139601316	-76.61187708985042
0.06084458152921962	0.06084458152921962	-76.5959845790585
0.0615973516180775	0.0615973516180775	-76.57981369477903
0.06235444424047393	0.06235444424047393	-76.56336180222506
0.06311585193167707	0.06311585193167707	-76.54662627538096
0.0638815671844094	0.0638815671844094	-76.52960449752378
0.06465158244892222	0.06465158244892222	-76.5122938617459
0.06542589013306976	0.06542589013306976	-76.49469177147894
0.06620448260238421	0.06620448260238421	-76.47679564101865
0.06698735218015073	0.06698735218015073	-76.45860289605065
0.06777449114748352	0.06777449114748352	-76.44011097417712
0.06856589174340172	0.06856589174340172	-76.4213173254435
0.06936154616490581	0.06936154616490581	-76.40221941286624
0.07016144656705481	0.07016144656705481	-76.38281471295997
0.07096558506304346	0.07096558506304346	-76.36310071626542
0.07177395372427997	0.07177395372427997	-76.34307492787637
0.07258654458046437	0.07258654458046437	-76.32273486796703
0.07340334961966677	0.07340334961966677	-76.30207807231817
0.07422436078840683	0.07422436078840683	-76.28110209284293
0.07504956999173262	0.07504956999173262	-76.25980449811155
0.07587896909330089	0.07587896909330089	-76.23818287387489
0.076712549915457	0.076712549915457	-76.21623482358667
0.07755030423931575	0.07755030423931575	-76.19395796892432
0.07839222380484223	0.07839222380484223	-76.17134995030779
0.07923830031093343	0.07923830031093343	-76.14840842741681
0.08008852541549993	0.08008852541549993	-76.12513107970555
0.08094289073554828	0.08094289073554828	-76.1015156069154
0.0818013878472637	0.0818013878472637	-76.0775597295849
0.08266400828609283	0.08266400828609283	-76.05326118955703
0.0835307435468276	0.0835307435468276	-76.02861775048348
0.08440158508368878	0.08440158508368878	-76.00362719832593
0.08527652431041038	0.08527652431041038	-75.97828734185354
0.08615555260032431	0.08615555260032431	-75.9525960131374
0.08703866128644533	0.08703866128644533	-75.92655106804075
0.08792584166155665	0.08792584166155665	-75.90015038670536
